,0
0,-0.007869740016758442
1,-0.01576569676399231
2,-0.00686390046030283
3,-0.005306466948240995
4,-0.004828025586903095
5,-0.005975167267024517
6,0.00034389569191262126
7,-0.004439218435436487
8,-0.004350939299911261
9,0.004534533713012934
10,-0.0014302850468084216
11,-0.003886063117533922
12,-0.0025374027900397778
13,-0.004405186511576176
14,-0.0014691908145323396
15,-0.004625691566616297
16,-0.007370459381490946
17,-0.0100899962708354
18,-0.011178568936884403
19,-0.010296883061528206
20,-0.003968415781855583
21,-0.0036828950978815556
22,0.00042228965321555734
23,-0.0074636805802583694
24,-0.007963345386087894
25,-0.0013489623088389635
26,-0.003463714150711894
27,-0.004471044987440109
28,-0.011814329773187637
29,-0.008589318953454494
30,-0.011132161132991314
31,-0.004340203944593668
32,-0.006795099470764399
33,-0.007066828198730946
34,-0.008060772903263569
35,-0.009869121015071869
36,-0.0005697348387911916
37,-0.012356899678707123
38,-0.007794461213052273
39,-0.008097791112959385
40,-0.009984810836613178
41,-0.005148130003362894
42,-0.007400401867926121
43,-0.006943282671272755
44,-0.008589164353907108
45,-0.006673348601907492
46,0.004785343073308468
47,-0.009830073453485966
48,-0.005935799330472946
49,-0.0012981471372768283
50,-0.003140196204185486
51,-0.003183147171512246
52,-0.012717758305370808
53,-0.007562553510069847
54,-0.005135123617947102
55,-0.004810898564755917
56,-0.0048503512516617775
57,-8.458860975224525e-05
58,-0.0050777168944478035
59,-0.005421593319624662
60,-0.00642054807394743
61,-0.007987155579030514
62,-0.0037703774869441986
63,-0.002197645604610443
64,-0.0014293582644313574
65,-0.002119768876582384
66,0.002379489131271839
67,0.005641625728458166
68,-0.007940273731946945
69,-0.0017343285726383328
70,-0.008258274756371975
71,-0.0018751051975414157
72,-0.003382645081728697
73,-0.00826909951865673
74,-0.0020903656259179115
75,0.000707402010448277
76,0.005410275887697935
77,-0.0013728027697652578
78,0.0035294510889798403
79,0.005837417673319578
80,0.00113485602196306
81,-0.0006490027299150825
82,-0.001576967304572463
83,0.0006546198856085539
84,-0.00105569779407233
85,0.005300941877067089
86,-0.0015386277809739113
87,-0.0028106889221817255
88,-0.0002891859912779182
89,-0.006493210326880217
90,-0.004040958359837532
91,0.0026832108851522207
92,-0.002297464292496443
93,2.0947292796336114e-05
94,-0.007136184722185135
95,0.0016128842253237963
96,-0.009567735716700554
97,-0.011508125811815262
98,-0.0024992525577545166
99,0.0004934672033414245
100,-0.00030437539680860937
101,0.002167601604014635
102,-0.0020954583305865526
103,0.007982284761965275
104,0.003590235486626625
105,-0.0007232044590637088
106,0.005342070944607258
107,-0.00925402157008648
108,-0.006887852679938078
109,-0.0019118301570415497
110,-0.0013191166799515486
111,0.003543343162164092
112,-0.008279109373688698
113,0.00017212155216839164
114,-0.0018751051975414157
115,8.737533789826557e-05
116,-0.0016408812953159213
117,-0.011020704172551632
118,-0.005947732832282782
119,-0.006911933422088623
120,-0.0012566703371703625
121,-0.007494162768125534
122,-0.00462879566475749
123,-0.007055626250803471
124,-0.0023369980044662952
125,-0.007351104170084
126,0.0023663898464292288
127,0.0004513616149779409
128,0.009975017979741096
129,0.0018812580965459347
130,0.007184531539678574
131,-0.002988748252391815
132,0.0016264739679172635
133,-0.013751337304711342
134,-0.004811770748347044
135,-0.0036549377255141735
136,0.0038390106055885553
137,0.0005904752179048955
138,0.0016387959476560354
139,0.004647251684218645
140,0.0037240853998810053
141,0.00033584824996069074
142,0.0177175123244524
143,-0.008337793871760368
144,-0.004824032541364431
145,0.0009212450822815299
146,-0.0027515641413629055
147,0.0019476371817290783
148,-0.010629064403474331
149,-0.006705717649310827
150,-0.0033539317082613707
151,-0.003422008128836751
152,-0.006561679765582085
153,-0.003998886328190565
154,-0.0015811274060979486
155,0.0018119055312126875
156,0.011704197153449059
157,-0.0008873704355210066
158,0.008105036802589893
159,0.0010644459398463368
160,0.007117049768567085
161,-0.005638112314045429
162,0.0020775068551301956
163,-0.0059502869844436646
164,-0.0006312342593446374
165,0.007893392816185951
166,-0.004749132785946131
167,0.007618713658303022
168,0.009271682240068913
169,0.0003201412910129875
170,0.00269136531278491
171,0.0012285108678042889
172,0.0026199189014732838
173,-0.002264980459585786
174,-0.005899137817323208
175,-0.002290858654305339
176,0.0071855285204946995
177,-0.005145044531673193
178,0.0024555197451263666
179,-0.0014182488666847348
180,0.0017962973797693849
181,0.0008734241127967834
182,0.0026329911779612303
183,-0.00144064927008003
184,0.010428685694932938
185,-0.0009395534289069474
186,-0.001187176676467061
187,0.012363451533019543
188,0.010786423459649086
189,0.00421304302290082
190,-0.0052601951174438
191,-0.01068152766674757
192,-0.010903074406087399
193,-0.014010229147970676
194,-0.007681388407945633
195,-0.006015503313392401
196,-0.0028479185421019793
197,0.0009381938143633306
198,-0.014185525476932526
199,0.0063019199296832085
200,0.0016120841028168797
201,0.007258668076246977
202,-0.0002306971582584083
203,0.01025260891765356
204,0.007585224229842424
205,0.0027075577527284622
206,0.0013654178474098444
207,0.0013607034925371408
208,0.0030204488430172205
209,0.004088627640157938
210,0.009509027935564518
211,0.009710289537906647
212,0.002085585379973054
213,0.0008286823285743594
214,0.011305101215839386
215,0.003656014334410429
216,-0.0042378464713692665
217,-0.0017939683748409152
218,-0.0024568086955696344
219,-0.0013787085190415382
220,-0.006010004319250584
221,-0.0028042085468769073
222,0.003918883390724659
223,0.003899928880855441
224,0.0022886679507791996
225,0.002616168698295951
226,0.005904227029532194
227,0.0034671733155846596
228,0.0036441897973418236
229,0.0017709373496472836
230,0.0027388648595660925
231,-0.004234452731907368
232,-0.0017248621443286538
233,0.006021320354193449
234,0.000736567541025579
235,-0.00015102796896826476
236,0.006529057398438454
237,0.004909475799649954
238,0.003280408913269639
239,0.0015577130252495408
240,0.0037946507800370455
241,-0.006217189133167267
242,-0.0061740996316075325
243,-0.003833819180727005
244,-0.0027078508865088224
245,-9.527277143206447e-05
246,0.0008375074248760939
247,-0.002422505058348179
248,-0.004524904768913984
249,0.00041356688598170877
250,-0.0052930391393601894
251,-0.003384239971637726
252,-0.007728375494480133
253,-0.0020133748184889555
254,-0.0019909979309886694
255,0.0034398247953504324
256,-0.0010114925680682063
257,-0.004432390443980694
258,-0.004624460358172655
259,-0.009105405770242214
260,-0.00889398530125618
261,-0.008166950196027756
262,-0.014190656132996082
263,-0.012941697612404823
264,-0.007366236764937639
265,-0.0010260086273774505
266,-0.01120083499699831
267,-0.011016879230737686
268,-0.006032575853168964
269,-0.0037127218674868345
270,-0.00922464020550251
271,-0.015300801023840904
272,-0.010145653039216995
273,-0.0144183449447155
274,-0.011971734464168549
275,-0.006095437332987785
276,-0.008429273031651974
277,-0.013514700345695019
278,-0.011206021532416344
279,-0.013319200836122036
280,-0.0027895192615687847
281,-0.010411231778562069
282,-0.013782205991446972
283,-0.011854338459670544
284,-0.0148415332660079
285,-0.010402128100395203
286,-0.016068993136286736
287,-0.017105355858802795
288,-0.013032400980591774
289,-0.01179661974310875
290,-0.010736933909356594
291,-0.01204131729900837
292,-0.015229163691401482
293,-0.012517547234892845
294,-0.012390214018523693
295,-0.012575267814099789
296,-0.012425228022038937
297,-0.009038292802870274
298,-0.00763337966054678
299,-0.008193410001695156
300,-0.013032400980591774
301,-0.0064113447442650795
302,-0.013157311826944351
303,-0.009580614976584911
304,-0.0070710028521716595
305,-0.0115892942994833
306,-0.01027535181492567
307,-0.012658536434173584
308,-0.012544176541268826
309,-0.011985991150140762
310,-0.0137249156832695
311,-0.005543295294046402
312,-0.007441755384206772
313,-0.005692771635949612
314,-0.00598660996183753
315,-0.00551890442147851
316,-0.0053755310364067554
317,-0.001760323764756322
318,-0.003034222638234496
319,-0.008297774940729141
320,-0.006324636284261942
321,-0.0018113215919584036
322,-0.006234223023056984
323,-0.013590935617685318
324,-0.011968349106609821
325,0.00016879558097571135
326,-0.004363857675343752
327,-0.0026643318124115467
328,0.0003281462995801121
329,0.0025469050742685795
330,-0.010421865619719028
331,-0.007143539842218161
332,-0.0017001103842630982
333,-0.011831915937364101
334,-0.007954755797982216
335,-0.007724349852651358
336,-0.003271481953561306
337,-0.00033050222555175424
338,-0.00470430962741375
339,-0.004717720206826925
340,-0.007643016520887613
341,-0.007716518361121416
342,-0.006122985389083624
343,-0.005356729496270418
344,-0.0005151262739673257
345,-0.004218882415443659
346,-0.007216956000775099
347,-0.014733492396771908
348,-0.012616842985153198
349,-0.013174345716834068
350,-0.010914078913629055
351,-0.009503819979727268
352,-0.013183810748159885
353,-0.00830284133553505
354,-0.0115892942994833
355,-0.009691262617707253
356,-0.008256549946963787
357,-0.0010832410771399736
358,-0.0009439342538826168
359,-0.0053755310364067554
360,0.0006172307184897363
361,-0.001938925706781447
362,0.0038313132245093584
363,0.009507265873253345
364,0.002506745047867298
365,0.0011583850719034672
366,-0.005836051888763905
367,-0.0029059110675007105
368,0.003216097131371498
369,0.00021148471569176763
370,-0.007992167957127094
371,-0.006061350926756859
372,-0.0031593681778758764
373,-0.007436852436512709
374,-0.010560755617916584
375,-0.011457014828920364
376,-0.004271282814443111
377,-0.011205459013581276
378,-0.008022954687476158
379,-0.00575430179014802
380,-0.00881872046738863
381,-0.009037038311362267
382,-0.00436751451343298
383,-0.0015530646778643131
384,-0.0115892942994833
385,-0.005192702170461416
386,-0.0022204306442290545
387,-0.004683708772063255
388,-0.002851064782589674
389,-0.0069419327192008495
390,-0.0037555363960564137
391,-0.008624429814517498
392,-0.0076628620736300945
393,-0.01010848581790924
394,-0.009163139387965202
395,-0.0006006337935104966
396,-0.007605778519064188
397,-0.005576176103204489
398,-0.003996796440333128
399,-0.004636287223547697
400,-0.006292219273746014
401,-0.01270870678126812
402,-0.010724944993853569
403,-0.01477249525487423
404,-0.00944368727505207
405,-0.011743951588869095
406,-0.010005286894738674
407,-0.0138201043009758
408,-0.01119156926870346
409,-0.012147661298513412
410,-0.011317037977278233
411,-0.009429392404854298
412,-0.015765614807605743
413,-0.016376817598938942
414,-0.010455972515046597
415,-0.011844356544315815
416,-0.0074476865120232105
417,-0.010094509460031986
418,-0.006814742460846901
419,-0.006031332537531853
420,-0.009392703883349895
421,-0.01111720222979784
422,-0.008097791112959385
423,-0.009275753051042557
424,-0.008782889693975449
425,-0.008870233781635761
426,-0.012925558723509312
427,-0.011326998472213745
428,-0.00580927450209856
429,-0.01065670046955347
430,-0.01393231563270092
431,-0.008097791112959385
432,-0.012052222155034542
433,-0.009720240719616413
434,-0.005579874385148287
435,-0.002752626081928611
436,-0.0025946481619030237
437,-0.0020284168422222137
438,-0.0021541721653193235
439,-0.00667369132861495
440,-0.004340534098446369
441,-0.007380906026810408
442,-0.0036163609474897385
443,-0.004442350938916206
444,0.0014866890851408243
445,0.0006126248626969755
446,-0.003327752463519573
447,-0.0006810807390138507
448,0.00026146345771849155
449,-0.0005544435698539019
450,-0.001726579270325601
451,0.0012725687120109797
452,0.003391832346096635
453,0.0031636562198400497
454,0.00295540364459157
455,-0.0003699296503327787
456,-0.0015693411696702242
457,-0.0004512215091381222
458,-0.00011943799472646788
459,0.0025082521606236696
460,0.004306846298277378
461,-0.0002745522069744766
462,-0.0008514060755260289
463,-0.002029150491580367
464,-0.00300111947581172
465,-0.004261862952262163
466,-0.004035166930407286
467,-9.887552732834592e-05
468,-0.008712198585271835
469,-0.0002601146697998047
470,0.0006609848933294415
471,-0.0007999663357622921
472,0.0014676766004413366
473,-0.001176659483462572
474,-0.0012666737893596292
475,-0.0031030853278934956
476,-0.011505171656608582
477,0.0012502506142482162
478,-0.001579910283908248
479,-0.0073198857717216015
480,-0.003535427153110504
481,-0.0043978639878332615
482,-0.003265025559812784
483,-0.005612673703581095
484,-0.0019009229727089405
485,-0.008668455295264721
486,-0.010234199464321136
487,-0.01080266572535038
488,-0.009646561928093433
489,-0.01166597194969654
490,-0.0040326048620045185
491,0.0016153451288118958
492,-0.006365183740854263
493,-0.002730466891080141
494,-0.01018850039690733
495,-0.002415415830910206
496,0.0017118357354775071
497,0.01993338018655777
498,0.009115190245211124
499,0.011029456742107868
500,-0.008385061286389828
501,-0.0107990438118577
502,-0.008402015082538128
503,-0.0062785386107862
504,-0.007304977625608444
505,-0.0065271067433059216
506,-0.00064905418548733
507,-0.0007426784140989184
508,-0.006288878154009581
509,0.0022618055809289217
510,0.0011270518880337477
511,0.011125020682811737
512,0.010569386184215546
513,0.008822403848171234
514,-0.003592117689549923
515,-0.008282219991087914
516,-0.006694306619465351
517,-0.008623652160167694
518,-0.009527727030217648
519,-0.005950371269136667
520,-0.008266889490187168
521,0.005565147381275892
522,-0.01096244528889656
523,-0.002647680463269353
524,0.010980780236423016
525,-0.009799002669751644
526,0.004848613869398832
527,-0.011694645509123802
528,-0.014275518245995045
529,0.020932050421833992
530,0.013640386052429676
531,0.003397003747522831
532,-0.009052392095327377
533,-0.015142050571739674
534,-0.00855217408388853
535,-0.01449812576174736
536,-0.005093725398182869
537,-0.00846907403320074
538,-0.0006524797063320875
539,0.0006934519624337554
540,-0.0008148584747686982
541,-0.004042213317006826
542,0.00042312685400247574
543,0.003136224579066038
544,-0.008974255993962288
545,-0.012635956518352032
546,-0.008031371980905533
547,-0.003179126186296344
548,0.005355796776711941
549,-0.009273789823055267
550,-0.006204620003700256
551,-0.013656568713486195
552,-0.0032560410909354687
553,-0.010200274176895618
554,-0.00025737343821674585
555,-0.0034985977690666914
556,-0.003611878491938114
557,-0.0040862178429961205
558,-0.008307027630507946
559,-0.006643656641244888
560,0.0005042676930315793
561,-0.013156029395759106
562,-0.009075228124856949
563,-0.00508064916357398
564,0.0018644494703039527
565,-0.00010153130278922617
566,0.01615823619067669
567,-0.009441103786230087
568,0.007816573604941368
569,-0.011215868405997753
570,-0.005351862870156765
571,0.0011229278752580285
572,-0.000479550362797454
573,-0.008243367075920105
574,-0.010271189734339714
575,-0.004466209094971418
576,-0.013684318400919437
577,-0.0016824984923005104
578,-0.0004300714354030788
579,0.004860901273787022
580,0.002773940796032548
581,-0.007790287025272846
582,-0.010084453970193863
583,-0.001315577537752688
584,-0.0011270950781181455
585,0.004985421895980835
586,0.001036444678902626
587,0.005358056630939245
588,-0.0021439658012241125
589,-0.004816125612705946
590,0.0033421479165554047
591,-0.01362330000847578
592,0.002412960398942232
593,-0.008360127918422222
594,-0.006216117646545172
595,0.0022425465285778046
596,-0.008131579495966434
597,-0.006893907207995653
598,-0.012336176820099354
599,-0.013444564305245876
600,-0.013382975943386555
601,-0.004416860174387693
602,-0.015666041523218155
603,-0.009119100868701935
604,-0.012977303937077522
605,-0.0095978369936347
606,-0.008376318030059338
607,-0.014546861872076988
608,-0.007613290101289749
609,-0.014303034171462059
610,0.010662497952580452
611,-0.004470351152122021
612,0.008266167715191841
613,-0.012716127559542656
614,-0.014426745474338531
615,-0.01589985564351082
616,-0.00010317830310668796
617,0.00555981881916523
618,-0.0003342631971463561
619,0.003494041971862316
620,0.003000963944941759
621,0.00386152695864439
622,0.0062974016182124615
623,0.006909954361617565
624,-0.00499072577804327
625,-0.0008146782056428492
626,-0.011694337241351604
627,-0.003190757241100073
628,-0.002770646009594202
629,-0.0006375170196406543
630,-0.0018459490966051817
631,-0.001638491521589458
632,-0.0014647056814283133
633,-0.005101026967167854
634,-0.006150256842374802
635,-0.008464455604553223
636,9.432430670130998e-05
637,0.002823822433128953
638,0.002456652233377099
639,0.0038612494245171547
640,-0.002920681145042181
641,-0.014490330591797829
642,-0.002793638501316309
643,0.0009809279581531882
644,0.0026369772385805845
645,-0.015577130950987339
646,-0.0032035899348556995
647,-0.0011805025860667229
648,-0.004822010640054941
649,0.00025571908918209374
650,0.0035900650545954704
651,0.0009090281673707068
652,0.005746753886342049
653,0.004521416965872049
654,0.00043511774856597185
655,0.004234997555613518
656,0.0038119403179734945
657,-0.001752727897837758
658,-0.0025799828581511974
659,0.0013278636615723372
660,0.001127753872424364
661,0.006489932537078857
662,0.010096686892211437
663,0.004225241020321846
664,0.005252127069979906
665,0.001928239595144987
666,0.0021282779052853584
667,0.002560260472819209
668,0.004306846298277378
669,0.0027958506252616644
670,0.003992668818682432
671,0.010870483703911304
672,0.0036335077602416277
673,0.0009706483106128871
674,-0.0005306443199515343
675,0.0013227405725046992
676,-0.0008448368753306568
677,0.004268521908670664
678,0.0027489508502185345
679,0.0018551142420619726
680,0.0047404528595507145
681,0.003789980197325349
682,-0.0007436139276251197
683,-0.001256030984222889
684,-0.002789635444059968
685,-0.002963373437523842
686,-0.003631081199273467
687,0.0030954089015722275
688,0.002772677456960082
689,0.0003334502107463777
690,0.004565692972391844
691,0.004133155569434166
692,0.004861799068748951
693,0.01217859797179699
694,0.0029969296883791685
695,0.0009217695333063602
696,0.004327773582190275
697,-0.0013726649340242147
698,-0.0002695735602173954
699,0.003013594774529338
700,-0.0017398511990904808
701,0.0011698948219418526
702,0.004468776285648346
703,0.00675704050809145
704,0.0002870078897103667
705,0.0027584198396652937
706,-0.004324677400290966
707,-0.004049059469252825
708,-0.0005886894068680704
709,-0.0026355753652751446
710,-0.006205833051353693
711,-0.0020670462399721146
712,-0.009752225130796432
713,-0.0011868029832839966
714,-0.0034395039547234774
715,-0.0009250784059986472
716,2.7966962079517543e-05
717,-0.001901057199575007
718,-0.0015732318861410022
719,-0.0033497288823127747
720,-0.0019925138913094997
721,-0.005498079117387533
722,-0.013078248128294945
723,-0.006208562757819891
724,-0.002925431588664651
725,-0.002917007775977254
726,-0.0023861925583332777
727,0.0013817271683365107
728,-0.0003093776758760214
729,0.0008879805100150406
